799452,1,2020-11-26,Vente,334000,30,RUE,1120,DE MONTBARBIN,77580,CRECY LA CHAPELLE,77,142,ZC,74,,0,1.0,Maison,120,4,S,500
799453,1,2020-11-26,Vente,334000,30,RUE,1120,DE MONTBARBIN,77580,CRECY LA CHAPELLE,77,142,ZC,74,,0,1.0,Maison,120,4,J,1436
799454,1,2020-12-11,Vente,240000,1,PL,0220,DE L EGLISE,77120,MAUPERTHUIS,77,281,B,78,,0,1.0,Maison,140,7,S,446
799455,1,2020-06-11,Vente,189000,103,AV,0900,DE STRASBOURG,77120,COULOMMIERS,77,131,AS,202,,0,1.0,Maison,56,3,J,569
799456,1,2020-06-11,Vente,189000,103,AV,0900,DE STRASBOURG,77120,COULOMMIERS,77,131,AS,202,,0,1.0,Maison,56,3,S,212
799457,1,2020-10-11,Vente,111000,3,RUE,0040,DE BICHE,77580,GUERARD,77,219,B,1347,,0,1.0,Maison,40,2,S,350
799458,1,2020-10-11,Vente,111000,3,RUE,0040,DE BICHE,77580,GUERARD,77,219,B,1347,,0,1.0,Maison,40,2,VE,640
799459,1,2020-10-11,Vente,203000,12,RUE,0020,DE BALEINE,77120,AMILLIS,77,2,A,332,,0,1.0,Maison,87,5,S,112
799460,1,2020-06-11,Vente,274000,13,RUE,0012,DES LOGES,77580,PIERRE-LEVEE,77,361,B,542,,0,1.0,Maison,150,5,S,780
799461,1,2020-11-26,Vente,454510,129,RUE,0262,DU VIEUX MOULIN,77610,HOUSSAYE-EN-BRIE (LA),77,229,C,336,,0,1.0,Maison,170,6,S,627
799462,1,2020-11-18,Echange,25500,13,RUE,0210,DES ETUVES,77260,LA FERTE SOUS JOUARRE,77,183,AK,274,,0,3.0,Dépendance,0,0,S,71
799463,1,2020-11-18,Echange,25500,4,RUE,0414,DE LA GRANDE TROUEE,77640,JOUARRE,77,238,AR,137,,0,1.0,Maison,70,3,S,46
799464,2,2020-11-18,Echange,12412,23,RUE,0650,SAINT NICOLAS,77260,LA FERTE SOUS JOUARRE,77,183,AK,72,204.0,1,2.0,Appartement,90,4,,
799465,2,2020-11-18,Echange,12412,23,RUE,0650,SAINT NICOLAS,77260,LA FERTE SOUS JOUARRE,77,183,AK,72,203.0,1,3.0,Dépendance,0,0,,
799466,2,2020-11-18,Echange,12412,23,RUE,0650,SAINT NICOLAS,77260,LA FERTE SOUS JOUARRE,77,183,AK,72,210.0,1,2.0,Appartement,40,1,,
799467,2,2020-11-18,Echange,12412,23,RUE,0650,SAINT NICOLAS,77260,LA FERTE SOUS JOUARRE,77,183,AK,72,212.0,1,3.0,Dépendance,0,0,,
799468,1,2020-11-25,Vente,700000,12,RUE,0100,DU LIEUTENANT ANGOULVANT,77260,REUIL-EN-BRIE,77,388,C,689,,0,1.0,Maison,302,10,AG,9783
799469,1,2020-11-25,Vente,700000,12,RUE,0100,DU LIEUTENANT ANGOULVANT,77260,REUIL-EN-BRIE,77,388,C,689,,0,1.0,Maison,302,10,S,500
799470,1,2020-11-19,Vente,1,9001,CHE,0598,DE LA PETITE TERRE ROUGE,77640,JOUARRE,77,238,ZI,266,,0,4.0,Local industriel. commercial ou assimilé,0,0,S,16
799471,1,2020-11-13,Vente,170000,19,RUE,0130,EMILE FILLIATREAUD,77510,REBAIS,77,385,AD,241,,0,1.0,Maison,98,4,S,128
799472,1,2020-01-12,Vente,56000,16,RUE,0130,DE LA FORGE-CHATON,77440,VENDREST,77,490,C,858,,0,3.0,Dépendance,0,0,AB,30
799473,1,2020-11-13,Vente,279000,9001,CHE,0426,DU MARTRET,77730,SAACY-SUR-MARNE,77,397,H,167,,0,1.0,Maison,98,4,S,500
799474,1,2020-11-13,Vente,279000,9001,CHE,0426,DU MARTRET,77730,SAACY-SUR-MARNE,77,397,H,167,,0,1.0,Maison,98,4,J,790
799475,1,2020-11-23,Vente,200000,7,RUE,0800,DU PONT,77640,JOUARRE,77,238,AK,393,,0,1.0,Maison,73,1,S,625
799476,1,2020-11-13,Vente,196000,2,RUE,0090,DU HUIT MAI 1945,77260,REUIL-EN-BRIE,77,388,A,957,,0,1.0,Maison,80,4,S,500
799477,1,2020-11-13,Vente,196000,2,RUE,0090,DU HUIT MAI 1945,77260,REUIL-EN-BRIE,77,388,A,957,,0,1.0,Maison,80,4,AG,786
799478,1,2020-11-27,Vente,229000,1,RLE,0020,DE L ABBAYE,77515,FAREMOUTIERS,77,176,A,1278,,0,1.0,Maison,70,3,S,591
799479,1,2020-11-30,Vente,284900,9,RUE,0720,VOLTAIRE,77610,FONTENAY-TRESIGNY,77,192,A,231,,0,1.0,Maison,94,5,S,777
799480,1,2020-11-25,Vente,200000,43,RUE,0161,DU CHAMP GUILLARD,77320,FERTE-GAUCHER (LA),77,182,D,1143,,0,1.0,Maison,120,5,AG,637
799481,1,2020-11-25,Vente,200000,43,RUE,0161,DU CHAMP GUILLARD,77320,FERTE-GAUCHER (LA),77,182,D,1143,,0,1.0,Maison,120,5,S,250
799482,1,2020-11-26,Vente,434000,11,CHE,0140,DES MEUNIERS,77163,TIGEAUX,77,466,B,702,,0,1.0,Maison,161,4,S,636
799483,1,2020-11-27,Vente,231000,768,RUE,0910,DE NOGENT L ARTAUD,77750,BASSEVELLE,77,24,B,267,,0,1.0,Maison,146,5,J,571
799484,1,2020-11-27,Vente,231000,768,RUE,0910,DE NOGENT L ARTAUD,77750,BASSEVELLE,77,24,B,267,,0,1.0,Maison,146,5,S,500
799485,1,2020-12-11,Vente,183000,11,RUE,0500,DU MONTCEL,77510,REBAIS,77,385,AC,483,,0,1.0,Maison,113,4,S,423
799486,1,2020-11-20,Vente,155000,43,AV,0320,CONSTANT COQUELIN,77860,COUILLY-PONT-AUX-DAMES,77,128,AE,53,,0,1.0,Maison,80,4,S,48
799487,1,2020-11-16,Vente,222527,7,RTE,0172,ROUTE DE MEAUX,77510,DOUE,77,162,F,1004,,0,1.0,Maison,99,5,AG,245
799488,1,2020-11-16,Vente,222527,7,RTE,0172,ROUTE DE MEAUX,77510,DOUE,77,162,F,1004,,0,1.0,Maison,99,5,S,500
799489,1,2020-11-13,Vente,110000,5,RUE,0817,RAYMOND MOREL,77120,COULOMMIERS,77,131,AS,605,108.0,1,3.0,Dépendance,0,0,,
799490,1,2020-11-13,Vente,110000,5,RUE,0817,RAYMOND MOREL,77120,COULOMMIERS,77,131,AS,605,3.0,1,2.0,Appartement,43,2,,
799491,1,2020-11-13,Vente,110000,5,RUE,0817,RAYMOND MOREL,77120,COULOMMIERS,77,131,AS,605,107.0,1,3.0,Dépendance,0,0,,
799492,1,2020-11-18,Vente,140000,23,RUE,0730,DES VANNES,77260,LA FERTE SOUS JOUARRE,77,183,AL,329,314.0,1,3.0,Dépendance,0,0,,
799493,1,2020-11-18,Vente,140000,23,RUE,0730,DES VANNES,77260,LA FERTE SOUS JOUARRE,77,183,AL,329,17.0,1,2.0,Appartement,43,2,,
799494,1,2020-11-18,Vente,140000,23,RUE,0730,DES VANNES,77260,LA FERTE SOUS JOUARRE,77,183,AL,329,61.0,1,3.0,Dépendance,0,0,,
799495,1,2020-11-20,Vente,239000,3,RLE,0010,DE L EGLISE,77120,MAROLLES-EN-BRIE,77,278,B,257,,0,1.0,Maison,138,4,S,695
799496,1,2020-12-11,Vente,113000,3,RUE,0520,DU MOULIN,77169,BOISSY-LE-CHATEL,77,42,AI,51,,0,1.0,Maison,80,4,S,148
799497,1,2020-11-13,Vente,283000,4,RES,A006,DE LA FERME,77169,BOISSY-LE-CHATEL,77,42,AO,302,,0,1.0,Maison,89,4,AG,732
799498,1,2020-11-13,Vente,283000,4,RES,A006,DE LA FERME,77169,BOISSY-LE-CHATEL,77,42,AO,302,,0,1.0,Maison,89,4,S,250
799499,1,2020-11-13,Vente,179000,60,RUE,0330,DU GENERAL LECLERC,77120,COULOMMIERS,77,131,AR,59,102.0,2,2.0,Appartement,80,4,,
799500,1,2020-11-13,Vente,179000,58,RUE,0330,DU GENERAL LECLERC,77120,COULOMMIERS,77,131,AR,59,211.0,1,3.0,Dépendance,0,0,,
799501,1,2020-01-12,Vente,150000,7,RUE,0069,DE PUISEAUX,77540,PLESSIS-FEU-AUSSOUS (LE),77,365,ZC,81,,0,1.0,Maison,100,5,S,375
799502,1,2020-11-17,Vente,240000,4,RUE,0940,DE LIBERNON,77580,CRECY LA CHAPELLE,77,142,ZV,62,,0,1.0,Maison,123,5,J,595
799503,1,2020-11-17,Vente,240000,4,RUE,0940,DE LIBERNON,77580,CRECY LA CHAPELLE,77,142,ZV,62,,0,1.0,Maison,123,5,S,500
799504,1,2020-11-17,Vente,328000,24,CHE,0742,DU PRESSOIR A CIDRE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,ZB,297,,0,1.0,Maison,87,4,S,205
799505,1,2020-03-12,Vente,270000,102,RTE,0300,DE MELUN,77580,VOULANGIS,77,529,AC,128,,0,1.0,Maison,110,5,S,333
799506,1,2020-11-26,Vente,348000,19,RUE,0151,DES SABLONS,77540,COURPALAY,77,135,AD,103,,0,1.0,Maison,160,8,AG,752
799507,1,2020-11-26,Vente,348000,19,RUE,0151,DES SABLONS,77540,COURPALAY,77,135,AD,103,,0,1.0,Maison,160,8,S,500
799508,1,2020-11-24,Vente,181000,9,RUE,0380,DE LA HARANDERIE,77540,ROZAY-EN-BRIE,77,393,AD,132,,0,1.0,Maison,80,3,S,45
799509,1,2020-11-18,Vente,85000,5180,RUE,0380,DE LA HARANDERIE,77540,ROZAY-EN-BRIE,77,393,AD,130,,0,3.0,Dépendance,0,0,S,274
799510,1,2020-11-26,Vente,513200,8,RUE,0150,DU CLOS DU ROI,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AM,406,,0,1.0,Maison,170,6,S,500
799511,1,2020-11-26,Vente,513200,8,RUE,0150,DU CLOS DU ROI,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AM,406,,0,1.0,Maison,170,6,AG,423
799512,1,2020-11-30,Vente,135000,12,RUE,0320,DES JARDINETS,77138,LUZANCY,77,265,B,506,,0,3.0,Dépendance,0,0,S,235
799513,1,2020-11-30,Vente,135000,12,RUE,0320,DES JARDINETS,77138,LUZANCY,77,265,B,506,,0,3.0,Dépendance,0,0,S,235
799514,1,2020-11-30,Vente,135000,8,RUE,0320,DES JARDINETS,77138,LUZANCY,77,265,B,510,,0,1.0,Maison,90,4,S,50
799515,1,2020-11-30,Vente,65000,22,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,207,23.0,1,2.0,Appartement,26,1,,
799516,1,2020-11-30,Vente,65000,22,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,207,43.0,1,3.0,Dépendance,0,0,,
799517,1,2020-11-18,Vente,190000,6,QUAI,0220,DE MARNE,77730,NANTEUIL-SUR-MARNE,77,331,B,1108,,0,1.0,Maison,57,2,J,515
799518,1,2020-11-18,Vente,190000,6,QUAI,0220,DE MARNE,77730,NANTEUIL-SUR-MARNE,77,331,B,1108,,0,1.0,Maison,57,2,S,500
799519,1,2020-11-30,Vente,106000,22,RUE,0065,DU PETIT MORIN,77510,VERDELOT,77,492,AD,208,,0,1.0,Maison,80,3,S,45
799520,1,2020-11-27,Vente,314600,26,RUE,1040,DE TOURAINE,77450,MONTRY,77,315,C,516,,0,1.0,Maison,77,4,S,446
799521,1,2020-02-12,Vente,70000,15,RUE,0440,DU VAL,77169,CHAUFFRY,77,106,B,672,,0,1.0,Maison,103,4,S,355
799522,1,2020-04-12,Vente,183000,242,AV,0125,DU BOIS CLEMENT,77320,FERTE-GAUCHER (LA),77,182,D,1611,,0,1.0,Maison,112,5,S,580
799523,1,2020-11-20,Vente,364000,7,RUE,0285,DU GENERAL DE GAULLE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AD,91,,0,1.0,Maison,95,4,S,562
799524,1,2020-04-12,Vente,249000,1,RUE,0182,DES LOURDELETS-CHATON,77440,VENDREST,77,490,C,1363,,0,1.0,Maison,152,7,S,414
799525,1,2020-02-12,Vente,348000,1,RUE,0085,DE JOUARRE,77260,SEPT-SORTS,77,448,ZC,164,,0,1.0,Maison,147,6,J,505
799526,1,2020-02-12,Vente,348000,1,RUE,0085,DE JOUARRE,77260,SEPT-SORTS,77,448,ZC,164,,0,1.0,Maison,147,6,S,500
799527,1,2020-03-12,Vente,80000,4,RUE,0240,DE METZ,77260,SAMMERON,77,440,A,522,,0,1.0,Maison,75,3,S,85
799528,1,2020-11-18,Vente,81000,9,AV,0060,DE CITRY,77730,SAACY-SUR-MARNE,77,397,H,949,,0,1.0,Maison,30,2,S,276
799529,1,2020-10-11,Vente,158000,10,RUE,0520,DE LIZY,77440,LIZY-SUR-OURCQ,77,257,AD,56,,0,1.0,Maison,105,5,S,615
799530,1,2020-11-25,Vente,537000,6,RUE,1440,PASTEUR,77450,ESBLY,77,171,A,718,,0,1.0,Maison,150,6,AG,199
799531,1,2020-11-25,Vente,537000,6,RUE,1440,PASTEUR,77450,ESBLY,77,171,A,718,,0,1.0,Maison,150,6,S,500
799532,1,2020-11-27,Vente,342000,7,RUE,0220,DE LA TUILERIE,77540,LUMIGNY NESLES ORMEAUX,77,264,C,438,,0,1.0,Maison,146,5,AG,613
799533,1,2020-11-27,Vente,342000,7,RUE,0220,DE LA TUILERIE,77540,LUMIGNY NESLES ORMEAUX,77,264,C,438,,0,1.0,Maison,146,5,S,250
799534,1,2020-10-11,Vente,176000,21,RUE,0160,DU CENT QUATRIEME R I,77138,LUZANCY,77,265,B,520,,0,1.0,Maison,133,5,S,144
799535,1,2020-11-13,Vente,183000,5,RUE,0400,DE JOUARRE,77260,LA FERTE SOUS JOUARRE,77,183,BD,236,20.0,1,2.0,Appartement,66,3,,
799536,1,2020-11-13,Vente,183000,5,RUE,0400,DE JOUARRE,77260,LA FERTE SOUS JOUARRE,77,183,BD,236,36.0,1,3.0,Dépendance,0,0,,
799537,1,2020-11-13,Vente,63000,9,RUE,0114,DU VEZIER,77320,MEILLERAY,77,287,AB,354,,0,1.0,Maison,52,3,S,41
799538,1,2020-11-27,Vente,229000,31,RUE,0280,DE LA MAIRIE,77169,CHAUFFRY,77,106,B,500,,0,1.0,Maison,180,4,AG,753
799539,1,2020-11-27,Vente,229000,31,RUE,0280,DE LA MAIRIE,77169,CHAUFFRY,77,106,B,500,,0,1.0,Maison,180,4,S,264
799540,1,2020-04-12,Vente,179684,122,RUE,0940,DU THEIL,77120,COULOMMIERS,77,131,AL,258,3.0,3,2.0,Appartement,59,3,,
799541,1,2020-04-12,Vente,179684,122,RUE,0940,DU THEIL,77120,COULOMMIERS,77,131,AL,258,12.0,1,3.0,Dépendance,0,0,,
799542,1,2020-11-20,Vente,235675,2,RUE,0365,GUY MOQUET,77120,COULOMMIERS,77,131,AT,392,65.0,1,3.0,Dépendance,0,0,,
799543,1,2020-11-20,Vente,235675,2,RUE,0365,GUY MOQUET,77120,COULOMMIERS,77,131,AT,392,6.0,1,2.0,Appartement,66,3,,
799544,1,2020-11-20,Vente,235675,2,RUE,0365,GUY MOQUET,77120,COULOMMIERS,77,131,AT,392,99.0,1,3.0,Dépendance,0,0,,
799545,1,2020-11-17,Vente,182500,21,RUE,0004,DES AUBEPINES,77320,CHEVRU,77,113,ZI,85,,0,1.0,Maison,91,4,S,743
799546,1,2020-05-12,Vente,240000,2,AV,0210,DU CHEMIN NOIR,77440,LIZY-SUR-OURCQ,77,257,ZO,65,53.0,2,4.0,Local industriel. commercial ou assimilé,324,0,,
799547,1,2020-11-23,Vente,437070,222,RUE,1260,ROYALE,77120,MOUROUX,77,320,B,1011,,0,1.0,Maison,192,5,S,460
799548,1,2020-11-24,Vente,227500,17,RUE,0360,DES HAUTS FOSSES,77260,LA FERTE SOUS JOUARRE,77,183,AK,164,,0,1.0,Maison,165,6,S,159
799549,1,2020-11-23,Vente,242000,104,AV,0590,MAL DE LATTRE DE TASSIGNY,77120,COULOMMIERS,77,131,AZ,192,,0,1.0,Maison,64,4,J,550
799550,1,2020-11-23,Vente,242000,104,AV,0590,MAL DE LATTRE DE TASSIGNY,77120,COULOMMIERS,77,131,AZ,192,,0,1.0,Maison,64,4,S,271
799551,1,2020-09-12,Vente,280000,5,RUE,0160,DE GEINCOURT,77440,COCHEREL,77,120,ZB,94,,0,1.0,Maison,123,7,S,500
799552,1,2020-09-12,Vente,280000,5,RUE,0160,DE GEINCOURT,77440,COCHEREL,77,120,ZB,94,,0,1.0,Maison,123,7,AG,329
799553,1,2020-08-12,Vente,278000,6,RUE,0043,RESIDENCE D ASNIERES,77440,ISLES-LES-MELDEUSES,77,231,B,706,,0,1.0,Maison,109,5,S,500
799554,1,2020-08-12,Vente,278000,6,RUE,0043,RESIDENCE D ASNIERES,77440,ISLES-LES-MELDEUSES,77,231,B,706,,0,1.0,Maison,109,5,J,160
799555,1,2020-11-23,Vente,115000,3,AV,0300,DU GENERAL LECLERC,77610,FONTENAY-TRESIGNY,77,192,C,1381,3.0,1,2.0,Appartement,51,2,,
799556,1,2020-04-12,Vente,302000,25,ALL,0483,DES MARNIERES,77610,FONTENAY-TRESIGNY,77,192,AB,108,,0,1.0,Maison,89,4,S,427
799557,1,2020-11-17,Vente,320000,16,AV,0270,DE L'EPI,77540,ROZAY-EN-BRIE,77,393,ZD,62,2.0,1,4.0,Local industriel. commercial ou assimilé,340,0,,
799558,1,2020-11-17,Vente,320000,16,AV,0270,DE L'EPI,77540,ROZAY-EN-BRIE,77,393,ZD,62,1.0,1,4.0,Local industriel. commercial ou assimilé,340,0,,
799559,1,2020-11-16,Vente,210000,12,RUE,0115,STE HELENE,77320,SAINT-MARS-VIEUX-MAISONS,77,421,ZD,23,,0,1.0,Maison,103,6,J,996
799560,1,2020-11-16,Vente,210000,12,RUE,0115,STE HELENE,77320,SAINT-MARS-VIEUX-MAISONS,77,421,ZD,23,,0,1.0,Maison,103,6,S,600
799561,1,2020-11-19,Vente,80000,6,RUE,0300,DE LA GARE,77120,COULOMMIERS,77,131,AR,198,6.0,1,2.0,Appartement,30,1,,
799562,1,2020-11-19,Vente,80000,6,RUE,0300,DE LA GARE,77120,COULOMMIERS,77,131,AR,198,60.0,1,3.0,Dépendance,0,0,,
799563,1,2020-11-13,Vente,252860,4,RUE,0076,DU GRAND GUE,77131,PEZARCHES,77,360,B,249,,0,1.0,Maison,72,3,S,380
799564,1,2020-11-28,Vente,240000,1,AV,0105,DE LA GARE,77320,JOUY-SUR-MORIN,77,240,D,1807,,0,3.0,Dépendance,0,0,S,768
799565,1,2020-11-28,Vente,240000,1,AV,0105,DE LA GARE,77320,JOUY-SUR-MORIN,77,240,D,1807,,0,4.0,Local industriel. commercial ou assimilé,39,0,S,768
799566,1,2020-11-28,Vente,240000,1,AV,0105,DE LA GARE,77320,JOUY-SUR-MORIN,77,240,D,2225,,0,1.0,Maison,110,4,S,740
799567,1,2020-11-16,Vente,25000,16,RUE,0140,DE LA FERTE,77260,USSY-SUR-MARNE,77,478,E,742,1.0,1,2.0,Appartement,23,1,,
799568,1,2020-11-16,Vente,216350,8,RUE,0520,DU GUE PLAT,77515,POMMEUSE,77,371,F,560,,0,1.0,Maison,90,4,S,182
799569,1,2020-11-23,Vente,230000,13,RUE,0560,MARCEL CLAVIER,77120,COULOMMIERS,77,131,AT,164,11.0,4,2.0,Appartement,82,3,,
799570,1,2020-11-18,Vente,69000,13,RUE,0250,ERNEST DESSAINT,77120,COULOMMIERS,77,131,AW,244,105.0,1,2.0,Appartement,21,2,,
799571,1,2020-11-19,Vente,275000,40,RUE,0540,MAILLOT,77120,COULOMMIERS,77,131,AC,200,,0,1.0,Maison,97,4,VE,586
799572,1,2020-11-19,Vente,275000,40,RUE,0540,MAILLOT,77120,COULOMMIERS,77,131,AC,200,,0,1.0,Maison,97,4,VE,586
799573,1,2020-11-19,Vente,275000,40,RUE,0540,MAILLOT,77120,COULOMMIERS,77,131,AC,200,,0,1.0,Maison,97,4,S,28
799574,1,2020-11-23,Vente,199000,1,RUE,0011,DE LAMBILLY,77580,PIERRE-LEVEE,77,361,B,634,,0,4.0,Local industriel. commercial ou assimilé,28,0,S,121
799575,1,2020-11-23,Vente,199000,1,RUE,0011,DE LAMBILLY,77580,PIERRE-LEVEE,77,361,B,634,,0,1.0,Maison,68,3,S,121
799576,1,2020-11-23,Vente,230000,7,SEN,0120,DU PETIT PUITS,77131,PEZARCHES,77,360,B,653,,0,1.0,Maison,96,6,S,586
799577,1,2020-11-20,Vente,128400,6,RUE,0360,DU VINGT SEPT AOUT,77163,MORTCERF,77,318,B,1481,20.0,1,3.0,Dépendance,0,0,,
799578,1,2020-11-20,Vente,128400,6,RUE,0360,DU VINGT SEPT AOUT,77163,MORTCERF,77,318,B,1481,19.0,1,3.0,Dépendance,0,0,,
799579,1,2020-11-20,Vente,128400,6,RUE,0360,DU VINGT SEPT AOUT,77163,MORTCERF,77,318,B,1481,6.0,1,2.0,Appartement,52,2,,
799580,1,2020-02-12,Vente,295000,8,RUE,0240,DE PARIS,77163,MORTCERF,77,318,B,1035,,0,1.0,Maison,145,6,BS,1500
799581,1,2020-02-12,Vente,295000,8,RUE,0240,DE PARIS,77163,MORTCERF,77,318,B,1035,,0,1.0,Maison,145,6,S,500
799582,1,2020-11-30,Vente,291000,55,RUE,0040,BERTAUX,77610,FONTENAY-TRESIGNY,77,192,C,358,,0,1.0,Maison,58,3,S,97
799583,1,2020-11-19,Vente,290000,4,CHE,0209,DE LA STATION,77540,LUMIGNY NESLES ORMEAUX,77,264,B,643,,0,1.0,Maison,240,6,S,500
799584,1,2020-11-19,Vente,290000,4,CHE,0209,DE LA STATION,77540,LUMIGNY NESLES ORMEAUX,77,264,B,643,,0,1.0,Maison,240,6,AG,452
799585,1,2020-03-12,Vente,250000,4,RUE,0455,HAUTE,77169,BOISSY-LE-CHATEL,77,42,AD,184,,0,1.0,Maison,100,5,S,725
799586,1,2020-03-12,Vente,250000,2,RUE,0455,HAUTE,77169,BOISSY-LE-CHATEL,77,42,AD,187,,0,3.0,Dépendance,0,0,S,412
799587,1,2020-11-25,Vente,85000,34,RUE,0300,SAINT PIERRE,77320,JOUY-SUR-MORIN,77,240,D,2215,16.0,2,1.0,Maison,63,2,,
799588,1,2020-11-30,Vente,213000,52,AV,0680,DE VERDUN,77610,FONTENAY-TRESIGNY,77,192,F,702,,0,1.0,Maison,96,4,S,101
799589,1,2020-07-12,Vente,218000,22,RUE,0960,RAPHAEL,77840,CROUY-SUR-OURCQ,77,148,AD,341,,0,1.0,Maison,116,4,S,496
799590,1,2020-11-26,Vente,837000,45,RUE,0080,DU BOIS,77580,GUERARD,77,219,D,1003,,0,1.0,Maison,317,11,S,270
799591,1,2020-04-12,Vente,62000,8,RUE,0280,DE VILLARE,77730,CITRY,77,117,F,243,,0,1.0,Maison,103,4,S,59
799592,1,2020-11-28,Vente,338000,11,RLE,0040,DES ARCHERS,77580,COULOMMES,77,130,C,511,,0,1.0,Maison,130,5,S,140
799593,1,2020-11-19,Vente,295000,3,RUE,0015,DE LA CAILLE,77320,MONTOLIVET,77,314,AC,30,,0,1.0,Maison,132,3,S,500
799594,1,2020-11-19,Vente,295000,3,RUE,0015,DE LA CAILLE,77320,MONTOLIVET,77,314,AC,30,,0,1.0,Maison,132,3,AG,3545
799595,1,2020-11-16,Vente,115000,2,RUE,0220,DES ROCHES,77131,TOUQUIN,77,469,E,104,,0,1.0,Maison,65,3,S,284
799596,1,2020-11-24,Vente,350000,46,RUE,0680,NEUVE DES PRES,77120,COULOMMIERS,77,131,AP,272,,0,4.0,Local industriel. commercial ou assimilé,590,0,S,660
799597,1,2020-11-19,Vente,176000,13,RUE,0420,DE VERDUN,77120,BEAUTHEIL-SAINTS,77,433,D,1095,,0,1.0,Maison,89,4,S,432
799598,1,2020-11-26,Vente,212550,451,RUE,0015,DU BEAUREGARD,77750,ORLY-SUR-MORIN,77,345,ZE,101,,0,1.0,Maison,112,4,AG,520
799599,1,2020-11-26,Vente,212550,451,RUE,0015,DU BEAUREGARD,77750,ORLY-SUR-MORIN,77,345,ZE,101,,0,1.0,Maison,112,4,S,480
799600,1,2020-11-19,Vente,50000,23,RUE,0140,EUGENE DAUMONT,77750,SAINT-CYR-SUR-MORIN,77,405,F,192,,0,1.0,Maison,47,2,S,25
799601,1,2020-11-19,Vente,227000,9,RUE,0039,D'HONDEVILLIERS,77510,SABLONNIERES,77,398,AB,204,,0,1.0,Maison,83,5,S,606
799602,1,2020-11-20,Vente,249000,36,RUE,0140,EUGENE DAUMONT,77750,SAINT-CYR-SUR-MORIN,77,405,F,1022,,0,1.0,Maison,126,7,AG,343
799603,1,2020-11-20,Vente,249000,36,RUE,0140,EUGENE DAUMONT,77750,SAINT-CYR-SUR-MORIN,77,405,F,1022,,0,1.0,Maison,126,7,S,500
799604,1,2020-11-27,Vente,170000,35,RUE,0220,D ORLY,77750,BUSSIERES,77,57,B,539,,0,1.0,Maison,160,5,S,733
799605,1,2020-03-12,Vente,180000,106,RUE,0440,DE COTOY,77120,MOUROUX,77,320,D,898,,0,1.0,Maison,28,3,S,74
799606,1,2020-11-23,Vente,465000,2,RUE,0100,DU MOULIN,77139,MARCILLY,77,274,A,670,,0,1.0,Maison,200,7,S,500
799607,1,2020-11-23,Vente,465000,2,RUE,0100,DU MOULIN,77139,MARCILLY,77,274,A,670,,0,1.0,Maison,200,7,AG,5387
799608,1,2020-11-19,Vente,264500,11,RTE,0022,DU MONTCET,77750,BOITRON,77,43,A,883,,0,1.0,Maison,122,6,AG,524
799609,1,2020-11-19,Vente,264500,11,RTE,0022,DU MONTCET,77750,BOITRON,77,43,A,883,,0,1.0,Maison,122,6,S,500
799610,1,2020-04-12,Vente,244000,4,CHE,0060,DES AULNOYES,77450,ESBLY,77,171,G,93,58.0,1,2.0,Appartement,88,4,,
799611,1,2020-04-12,Vente,244000,6,CHE,0060,DES AULNOYES,77450,ESBLY,77,171,G,93,108.0,1,3.0,Dépendance,0,0,,
799612,1,2020-04-12,Vente,244000,4,CHE,0060,DES AULNOYES,77450,ESBLY,77,171,G,93,14.0,1,3.0,Dépendance,0,0,,
799613,1,2020-04-12,Vente,244000,4,CHE,0060,DES AULNOYES,77450,ESBLY,77,171,G,93,13.0,1,3.0,Dépendance,0,0,,
799614,1,2020-11-27,Vente,108000,1,RUE,0325,JEAN JULIEN MASSE,77138,LUZANCY,77,265,B,401,,0,1.0,Maison,62,3,S,50
799615,1,2020-07-12,Vente,217000,2,PL,0058,DE L EGLISE,77174,VILLENEUVE-SAINT-DENIS,77,510,B,607,12.0,4,2.0,Appartement,70,3,,
799616,1,2020-09-12,Vente,277230,9,RUE,0080,DE LA CHARRIERE,77730,NANTEUIL-SUR-MARNE,77,331,B,1293,,0,1.0,Maison,192,8,S,319
799617,1,2020-11-17,Vente,298000,8,RUE,0775,DES SOURCES,77540,ROZAY-EN-BRIE,77,393,ZH,281,,0,1.0,Maison,82,3,S,374
799618,1,2020-11-30,Vente,220000,46,RUE,0025,DE L AMANDIERE,77840,COULOMBS-EN-VALOIS,77,129,B,323,,0,1.0,Maison,180,5,S,478
799619,1,2020-04-12,Vente,177000,45,RUE,0162,DES COTEAUX,77120,COULOMMIERS,77,131,BR,349,,0,1.0,Maison,48,3,S,548
799620,1,2020-11-19,Vente,401750,1,RUE,0460,LOUIS BRAILLE,77610,FONTENAY-TRESIGNY,77,192,C,730,,0,1.0,Maison,167,6,J,924
799621,1,2020-11-19,Vente,401750,1,RUE,0460,LOUIS BRAILLE,77610,FONTENAY-TRESIGNY,77,192,C,730,,0,1.0,Maison,167,6,S,148
799622,1,2020-11-30,Vente,170000,11,RUE,0160,DE MALVOISINE,77131,TOUQUIN,77,469,E,844,,0,1.0,Maison,138,4,S,76
